pair_index,time_s,flow_rate_m3_s,flow_rate_L_s
9.896000000000000000e+03,4.948500000000000121e-01,4.295392249997344964e-04,4.295392249997345147e-01
9.897000000000000000e+03,4.949000000000000066e-01,4.306725979861195509e-04,4.306725979861195652e-01
9.898000000000000000e+03,4.949500000000000011e-01,4.283086762515212181e-04,4.283086762515211920e-01
9.899000000000000000e+03,4.949999999999999956e-01,4.243217442041247222e-04,4.243217442041247178e-01
9.900000000000000000e+03,4.950500000000000456e-01,4.228228624392564019e-04,4.228228624392563750e-01
9.901000000000000000e+03,4.951000000000000401e-01,4.213451097306891604e-04,4.213451097306891713e-01
9.902000000000000000e+03,4.951500000000000346e-01,4.180775700208023038e-04,4.180775700208023138e-01
9.903000000000000000e+03,4.952000000000000290e-01,4.135769273311030460e-04,4.135769273311030725e-01
9.904000000000000000e+03,4.952500000000000235e-01,4.071140854852091135e-04,4.071140854852091095e-01
9.905000000000000000e+03,4.953000000000000180e-01,4.061148132975861327e-04,4.061148132975861413e-01
9.906000000000000000e+03,4.953500000000000125e-01,3.940116108288088583e-04,3.940116108288088670e-01
9.907000000000000000e+03,4.954000000000000070e-01,3.934691859997662853e-04,3.934691859997662688e-01
9.908000000000000000e+03,4.954500000000000015e-01,3.958067317739333985e-04,3.958067317739333846e-01
9.909000000000000000e+03,4.954999999999999960e-01,4.017593715872006389e-04,4.017593715872006532e-01
9.910000000000000000e+03,4.955499999999999905e-01,4.024171836157941929e-04,4.024171836157942050e-01
9.911000000000000000e+03,4.956000000000000405e-01,4.030235743911252328e-04,4.030235743911252388e-01
9.912000000000000000e+03,4.956500000000000350e-01,4.082621651854700137e-04,4.082621651854700384e-01
9.913000000000000000e+03,4.957000000000000295e-01,4.103815130983051902e-04,4.103815130983051729e-01
9.914000000000000000e+03,4.957500000000000240e-01,4.169703581044404837e-04,4.169703581044404972e-01
9.915000000000000000e+03,4.958000000000000185e-01,4.180903700384862656e-04,4.180903700384862587e-01
9.916000000000000000e+03,4.958500000000000130e-01,4.205727400570918591e-04,4.205727400570918317e-01
9.917000000000000000e+03,4.959000000000000075e-01,4.196841152924504748e-04,4.196841152924504770e-01
9.918000000000000000e+03,4.959500000000000020e-01,4.185262497581464128e-04,4.185262497581463959e-01
9.919000000000000000e+03,4.959999999999999964e-01,4.211140455630045347e-04,4.211140455630045243e-01
9.920000000000000000e+03,4.960499999999999909e-01,4.204624219394836513e-04,4.204624219394836326e-01
9.921000000000000000e+03,4.961000000000000409e-01,4.200920637489560946e-04,4.200920637489560794e-01
9.922000000000000000e+03,4.961500000000000354e-01,4.172731893320954805e-04,4.172731893320955066e-01
9.923000000000000000e+03,4.962000000000000299e-01,4.199421034000821421e-04,4.199421034000821451e-01
9.924000000000000000e+03,4.962500000000000244e-01,4.183729534335764184e-04,4.183729534335764444e-01
9.925000000000000000e+03,4.963000000000000189e-01,4.163548071236238685e-04,4.163548071236238823e-01
9.926000000000000000e+03,4.963500000000000134e-01,4.154566454725080993e-04,4.154566454725081015e-01
9.927000000000000000e+03,4.964000000000000079e-01,4.176014265175296029e-04,4.176014265175296281e-01
9.928000000000000000e+03,4.964500000000000024e-01,4.157875596990265278e-04,4.157875596990265321e-01
9.929000000000000000e+03,4.964999999999999969e-01,4.175007051806888642e-04,4.175007051806888803e-01
9.930000000000000000e+03,4.965499999999999914e-01,4.182246672179115352e-04,4.182246672179115166e-01
9.931000000000000000e+03,4.966000000000000414e-01,4.193388173550659562e-04,4.193388173550659515e-01
9.932000000000000000e+03,4.966500000000000359e-01,4.194993729172820590e-04,4.194993729172820651e-01
9.933000000000000000e+03,4.967000000000000304e-01,4.207482674119525845e-04,4.207482674119525923e-01
9.934000000000000000e+03,4.967500000000000249e-01,4.186795005665743907e-04,4.186795005665743807e-01
9.935000000000000000e+03,4.968000000000000194e-01,4.237128391142499519e-04,4.237128391142499506e-01
9.936000000000000000e+03,4.968500000000000139e-01,4.237591514206164489e-04,4.237591514206164311e-01
9.937000000000000000e+03,4.969000000000000083e-01,4.256797301997546534e-04,4.256797301997546357e-01
9.938000000000000000e+03,4.969500000000000028e-01,4.284986421848082901e-04,4.284986421848082649e-01
9.939000000000000000e+03,4.969999999999999973e-01,4.254619868838787873e-04,4.254619868838787622e-01
9.940000000000000000e+03,4.970499999999999918e-01,4.251426819912732316e-04,4.251426819912732524e-01
9.941000000000000000e+03,4.971000000000000418e-01,4.262203287996753614e-04,4.262203287996753631e-01
9.942000000000000000e+03,4.971500000000000363e-01,4.212735498608459321e-04,4.212735498608459195e-01
9.943000000000000000e+03,4.972000000000000308e-01,4.164179358248222378e-04,4.164179358248222274e-01
9.944000000000000000e+03,4.972500000000000253e-01,4.182295728605123328e-04,4.182295728605123220e-01
9.945000000000000000e+03,4.973000000000000198e-01,4.163356367311704383e-04,4.163356367311704109e-01
9.946000000000000000e+03,4.973500000000000143e-01,4.161704604525143822e-04,4.161704604525143791e-01
9.947000000000000000e+03,4.974000000000000088e-01,4.231176760392413869e-04,4.231176760392413860e-01
9.948000000000000000e+03,4.974500000000000033e-01,4.260103857462821343e-04,4.260103857462821386e-01
9.949000000000000000e+03,4.974999999999999978e-01,4.265393404095312686e-04,4.265393404095312868e-01
9.950000000000000000e+03,4.975499999999999923e-01,4.317751398270788625e-04,4.317751398270788799e-01
9.951000000000000000e+03,4.976000000000000423e-01,4.333800177845380307e-04,4.333800177845380519e-01
9.952000000000000000e+03,4.976500000000000368e-01,4.320535682600391272e-04,4.320535682600391003e-01
9.953000000000000000e+03,4.977000000000000313e-01,4.336356573356383182e-04,4.336356573356383026e-01
9.954000000000000000e+03,4.977500000000000258e-01,4.339465108747948829e-04,4.339465108747948552e-01
9.955000000000000000e+03,4.978000000000000203e-01,4.330382554547669962e-04,4.330382554547669849e-01
9.956000000000000000e+03,4.978500000000000147e-01,4.316966186029024314e-04,4.316966186029024266e-01
9.957000000000000000e+03,4.979000000000000092e-01,4.296360051860033781e-04,4.296360051860033669e-01
9.958000000000000000e+03,4.979500000000000037e-01,4.269298711650066063e-04,4.269298711650065803e-01
9.959000000000000000e+03,4.979999999999999982e-01,4.298444429105620400e-04,4.298444429105620634e-01
9.960000000000000000e+03,4.980499999999999927e-01,4.294874328379487405e-04,4.294874328379487682e-01
9.961000000000000000e+03,4.981000000000000427e-01,4.260297929510369953e-04,4.260297929510369896e-01
9.962000000000000000e+03,4.981500000000000372e-01,4.299653659011834646e-04,4.299653659011834494e-01
9.963000000000000000e+03,4.982000000000000317e-01,4.315544423453762657e-04,4.315544423453762657e-01
9.964000000000000000e+03,4.982500000000000262e-01,4.271916607445726049e-04,4.271916607445725989e-01
9.965000000000000000e+03,4.983000000000000207e-01,4.309472383494758908e-04,4.309472383494759029e-01
9.966000000000000000e+03,4.983500000000000152e-01,4.308240213014166925e-04,4.308240213014166708e-01
9.967000000000000000e+03,4.984000000000000097e-01,4.288676806533185237e-04,4.288676806533185393e-01
9.968000000000000000e+03,4.984500000000000042e-01,4.285754230257868671e-04,4.285754230257868835e-01
9.969000000000000000e+03,4.984999999999999987e-01,4.291557622079736779e-04,4.291557622079736900e-01
9.970000000000000000e+03,4.985499999999999932e-01,4.274544860272914016e-04,4.274544860272914137e-01
9.971000000000000000e+03,4.986000000000000432e-01,4.292409759152143668e-04,4.292409759152143733e-01
9.972000000000000000e+03,4.986500000000000377e-01,4.279097950738738974e-04,4.279097950738738887e-01
9.973000000000000000e+03,4.987000000000000322e-01,4.235124893993899033e-04,4.235124893993899020e-01
9.974000000000000000e+03,4.987500000000000266e-01,4.218866753561435192e-04,4.218866753561434924e-01
9.975000000000000000e+03,4.988000000000000211e-01,4.192760981268223706e-04,4.192760981268223719e-01
9.976000000000000000e+03,4.988500000000000156e-01,4.170833522802392182e-04,4.170833522802392390e-01
9.977000000000000000e+03,4.989000000000000101e-01,4.212624840323265282e-04,4.212624840323265230e-01
9.978000000000000000e+03,4.989500000000000046e-01,4.198828647282302129e-04,4.198828647282302207e-01
9.979000000000000000e+03,4.989999999999999991e-01,4.199583312951895848e-04,4.199583312951895575e-01
9.980000000000000000e+03,4.990499999999999936e-01,4.188666219958011075e-04,4.188666219958011028e-01
9.981000000000000000e+03,4.991000000000000436e-01,4.187088538748338527e-04,4.187088538748338640e-01
9.982000000000000000e+03,4.991500000000000381e-01,4.193369601020176620e-04,4.193369601020176529e-01
9.983000000000000000e+03,4.992000000000000326e-01,4.216223629195979344e-04,4.216223629195979261e-01
9.984000000000000000e+03,4.992500000000000271e-01,4.192482796023618745e-04,4.192482796023618841e-01
9.985000000000000000e+03,4.993000000000000216e-01,4.111617654332084095e-04,4.111617654332084260e-01
9.986000000000000000e+03,4.993500000000000161e-01,4.183076139002999847e-04,4.183076139002999683e-01
9.987000000000000000e+03,4.994000000000000106e-01,4.125977812017324873e-04,4.125977812017324609e-01
9.988000000000000000e+03,4.994500000000000051e-01,4.158703121286691441e-04,4.158703121286691506e-01
9.989000000000000000e+03,4.994999999999999996e-01,4.119118870925940370e-04,4.119118870925940201e-01
9.990000000000000000e+03,4.995499999999999940e-01,4.208365117628819706e-04,4.208365117628819485e-01
9.991000000000000000e+03,4.996000000000000441e-01,4.194923773789281164e-04,4.194923773789281385e-01
9.992000000000000000e+03,4.996500000000000385e-01,4.264052829591820533e-04,4.264052829591820637e-01
9.993000000000000000e+03,4.997000000000000330e-01,4.256345849704909218e-04,4.256345849704909479e-01
9.994000000000000000e+03,4.997500000000000275e-01,4.249621390807863585e-04,4.249621390807863386e-01
9.995000000000000000e+03,4.998000000000000220e-01,4.256721187179653490e-04,4.256721187179653421e-01
9.996000000000000000e+03,4.998500000000000165e-01,4.260470719796896058e-04,4.260470719796896066e-01
9.997000000000000000e+03,4.999000000000000110e-01,4.260476534223017081e-04,4.260476534223017198e-01
9.998000000000000000e+03,4.999500000000000055e-01,4.232009944401221948e-04,4.232009944401222135e-01
9.999000000000000000e+03,5.000000000000000000e-01,4.236952291175343811e-04,4.236952291175343777e-01
1.000000000000000000e+04,5.000499999999999945e-01,4.220377623225425459e-04,4.220377623225425312e-01
1.000100000000000000e+04,5.000999999999999890e-01,4.220566208254982409e-04,4.220566208254982188e-01
1.000200000000000000e+04,5.001499999999999835e-01,4.219921469106326334e-04,4.219921469106326373e-01
1.000300000000000000e+04,5.001999999999999780e-01,4.253303450855996579e-04,4.253303450855996370e-01
1.000400000000000000e+04,5.002499999999999725e-01,4.296745172610369067e-04,4.296745172610368924e-01
1.000500000000000000e+04,5.002999999999999670e-01,4.324584976747149006e-04,4.324584976747148923e-01
1.000600000000000000e+04,5.003500000000000725e-01,4.328341192696318193e-04,4.328341192696318340e-01
1.000700000000000000e+04,5.004000000000000670e-01,4.319454732952007596e-04,4.319454732952007769e-01
1.000800000000000000e+04,5.004500000000000615e-01,4.319411916595080649e-04,4.319411916595080614e-01
1.000900000000000000e+04,5.005000000000000560e-01,4.318077916629354911e-04,4.318077916629354807e-01
1.001000000000000000e+04,5.005500000000000504e-01,4.306443169413788955e-04,4.306443169413788907e-01
1.001100000000000000e+04,5.006000000000000449e-01,4.316133568236938723e-04,4.316133568236938944e-01
1.001200000000000000e+04,5.006500000000000394e-01,4.323894329980826844e-04,4.323894329980826901e-01
1.001300000000000000e+04,5.007000000000000339e-01,4.335641524000781238e-04,4.335641524000781177e-01
1.001400000000000000e+04,5.007500000000000284e-01,4.341340728738905981e-04,4.341340728738906085e-01
1.001500000000000000e+04,5.008000000000000229e-01,4.363664316722990237e-04,4.363664316722990488e-01
1.001600000000000000e+04,5.008500000000000174e-01,4.383891189341897741e-04,4.383891189341897476e-01
1.001700000000000000e+04,5.009000000000000119e-01,4.412387889694232602e-04,4.412387889694232568e-01
1.001800000000000000e+04,5.009500000000000064e-01,4.443806099620494811e-04,4.443806099620494776e-01
1.001900000000000000e+04,5.010000000000000009e-01,4.438542873218363359e-04,4.438542873218363494e-01
1.002000000000000000e+04,5.010499999999999954e-01,4.449165423873010952e-04,4.449165423873011060e-01
1.002100000000000000e+04,5.010999999999999899e-01,4.430324596409018875e-04,4.430324596409018767e-01
1.002200000000000000e+04,5.011499999999999844e-01,4.437444164631194551e-04,4.437444164631194621e-01
1.002300000000000000e+04,5.011999999999999789e-01,4.420451710506267473e-04,4.420451710506267395e-01
1.002400000000000000e+04,5.012499999999999734e-01,4.439597473229813939e-04,4.439597473229813795e-01
1.002500000000000000e+04,5.012999999999999678e-01,4.399336206399309863e-04,4.399336206399309668e-01
1.002600000000000000e+04,5.013500000000000734e-01,4.403847539905424093e-04,4.403847539905423880e-01
1.002700000000000000e+04,5.014000000000000679e-01,4.362238649600703793e-04,4.362238649600703733e-01
1.002800000000000000e+04,5.014500000000000624e-01,4.364116165996560380e-04,4.364116165996560492e-01
1.002900000000000000e+04,5.015000000000000568e-01,4.340076495248870346e-04,4.340076495248870181e-01
1.003000000000000000e+04,5.015500000000000513e-01,4.352876144247719336e-04,4.352876144247719292e-01
1.003100000000000000e+04,5.016000000000000458e-01,4.345318658111272650e-04,4.345318658111272381e-01
1.003200000000000000e+04,5.016500000000000403e-01,4.345113734879841390e-04,4.345113734879841316e-01
1.003300000000000000e+04,5.017000000000000348e-01,4.362712551878591364e-04,4.362712551878591416e-01
1.003400000000000000e+04,5.017500000000000293e-01,4.414212946224153867e-04,4.414212946224153611e-01
1.003500000000000000e+04,5.018000000000000238e-01,4.423763333486923125e-04,4.423763333486923077e-01
1.003600000000000000e+04,5.018500000000000183e-01,4.425019375080482820e-04,4.425019375080482820e-01
1.003700000000000000e+04,5.019000000000000128e-01,4.423259713963509213e-04,4.423259713963509365e-01
1.003800000000000000e+04,5.019500000000000073e-01,4.380256275974608524e-04,4.380256275974608315e-01
1.003900000000000000e+04,5.020000000000000018e-01,4.312147788689437008e-04,4.312147788689437156e-01
1.004000000000000000e+04,5.020499999999999963e-01,4.316931832058993192e-04,4.316931832058993335e-01
1.004100000000000000e+04,5.020999999999999908e-01,4.328644723610198543e-04,4.328644723610198808e-01
1.004200000000000000e+04,5.021499999999999853e-01,4.327345554142701797e-04,4.327345554142701944e-01
1.004300000000000000e+04,5.021999999999999797e-01,4.344575135797850004e-04,4.344575135797850152e-01
1.004400000000000000e+04,5.022499999999999742e-01,4.360660464929285210e-04,4.360660464929285163e-01
1.004500000000000000e+04,5.022999999999999687e-01,4.352617523812475197e-04,4.352617523812475353e-01
1.004600000000000000e+04,5.023499999999999632e-01,4.346132216828359142e-04,4.346132216828358930e-01
1.004700000000000000e+04,5.024000000000000687e-01,4.327624271569142250e-04,4.327624271569142089e-01
1.004800000000000000e+04,5.024500000000000632e-01,4.324182114490159089e-04,4.324182114490159323e-01
1.004900000000000000e+04,5.025000000000000577e-01,4.335769563101173280e-04,4.335769563101173341e-01
1.005000000000000000e+04,5.025500000000000522e-01,4.341055585755761517e-04,4.341055585755761448e-01
1.005100000000000000e+04,5.026000000000000467e-01,4.355776115948411576e-04,4.355776115948411520e-01
1.005200000000000000e+04,5.026500000000000412e-01,4.372771899388094938e-04,4.372771899388094852e-01
1.005300000000000000e+04,5.027000000000000357e-01,4.367892155863493183e-04,4.367892155863493109e-01
1.005400000000000000e+04,5.027500000000000302e-01,4.369184964593982295e-04,4.369184964593982312e-01
